model,pooling,task_variant,seq_len,hidden,seed,best_test_acc,success,steps_ran,train_time_sec,student_id,file_tag
rnn,attn,distractors,1000,1,2,0.5078125,0,600,20.648568630218506,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,1,0,1.0,1,600,43.078725814819336,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,1,1,0.529296875,0,600,42.14686560630798,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,1,2,0.5,0,600,41.50500202178955,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,2,0,1.0,1,300,0.4435129165649414,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,2,1,1.0,1,300,0.43178486824035645,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,2,2,1.0,1,300,0.44805145263671875,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,2,0,1.0,1,300,0.5010514259338379,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,2,1,1.0,1,300,0.5437188148498535,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,2,2,1.0,1,300,0.49463605880737305,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,2,0,1.0,1,300,0.5820178985595703,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,2,1,1.0,1,300,0.5604619979858398,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
