model,pooling,seq_len,hidden,P_success,mean_best_acc,std_best_acc,mean_steps
rnn,last,60,128,0.6666666666666666,0.8385416666666666,0.279654036638725,400.0
rnn,last,70,128,0.6666666666666666,0.8430989583333334,0.2717605759271481,400.0
rnn,last,80,128,0.0,0.5162760416666666,0.0011276372445110038,600.0
rnn,last,90,128,0.3333333333333333,0.73046875,0.24873796443480814,500.0
rnn,last,100,128,0.6666666666666666,0.8404947916666666,0.276271124905192,466.6666666666667
