model,pooling,seq_len,hidden,P_success,mean_best_acc,std_best_acc,mean_steps
rnn,last,28,64,1.0,1.0,0.0,333.3333333333333
rnn,last,60,64,0.3333333333333333,0.6770833333333334,0.27965403663872496,600.0
rnn,last,70,64,0.6666666666666666,0.8430989583333334,0.27176057592714803,533.3333333333334
rnn,last,80,64,0.3333333333333333,0.6770833333333334,0.279654036638725,600.0
