model,pooling,seq_len,hidden,P_success,mean_best_acc,std_best_acc,mean_steps
rnn,last,10,8,1.0,1.0,0.0,300.0
rnn,last,20,8,1.0,1.0,0.0,466.6666666666667
rnn,last,30,8,0.0,0.5130208333333334,0.018042195912175797,600.0
rnn,last,40,8,0.0,0.5390625,0.0033829117335329633,600.0
rnn,last,50,8,0.0,0.5227864583333334,0.004915256793796059,600.0
