model,pooling,seq_len,hidden,P_success,mean_best_acc,std_best_acc,mean_steps
rnn,last,35,128,1.0,1.0,0.0,366.6666666666667
rnn,last,45,128,1.0,1.0,0.0,300.0
rnn,last,55,128,0.3333333333333333,0.6809895833333334,0.276271124905192,500.0
rnn,last,65,128,1.0,1.0,0.0,433.3333333333333
