model,pooling,seq_len,hidden,P_success,mean_best_acc,std_best_acc,mean_steps
rnn,last,10,128,1.0,1.0,0.0,300.0
rnn,last,20,128,1.0,1.0,0.0,300.0
rnn,last,30,128,1.0,1.0,0.0,300.0
rnn,last,40,128,1.0,1.0,0.0,300.0
rnn,last,50,128,1.0,1.0,0.0,333.3333333333333
