model,pooling,seq_len,hidden,P_success,mean_best_acc,std_best_acc,mean_steps
rnn,last,12,4,0.6666666666666666,0.8365885416666666,0.28303694837225796,466.6666666666667
rnn,last,15,4,0.3333333333333333,0.6783854166666666,0.278526399394214,533.3333333333334
rnn,last,18,4,0.3333333333333333,0.6875,0.27097805753605886,600.0
rnn,last,22,4,0.0,0.515625,0.00390625,600.0
rnn,last,25,4,0.0,0.5266927083333334,0.00902109795608791,600.0
