model,pooling,task_variant,seq_len,hidden,seed,best_test_acc,success,steps_ran,train_time_sec,student_id,file_tag
gru,last,distractors,33,16,1,0.53125,0,600,10.076742887496948,wbz,"wbz_20260215_125146_distractors_gru_h[4, 8, 12, 16, 20]_poollast_seq23-33_n3_seed0-2"
gru,last,distractors,33,16,2,0.53125,0,600,9.591333866119385,wbz,"wbz_20260215_125146_distractors_gru_h[4, 8, 12, 16, 20]_poollast_seq23-33_n3_seed0-2"
gru,last,distractors,23,20,0,1.0,1,300,10.655116319656372,wbz,"wbz_20260215_125146_distractors_gru_h[4, 8, 12, 16, 20]_poollast_seq23-33_n3_seed0-2"
gru,last,distractors,23,20,1,1.0,1,500,19.092429876327515,wbz,"wbz_20260215_125146_distractors_gru_h[4, 8, 12, 16, 20]_poollast_seq23-33_n3_seed0-2"
gru,last,distractors,23,20,2,1.0,1,500,18.580636501312256,wbz,"wbz_20260215_125146_distractors_gru_h[4, 8, 12, 16, 20]_poollast_seq23-33_n3_seed0-2"
gru,last,distractors,28,20,0,1.0,1,400,14.939032554626465,wbz,"wbz_20260215_125146_distractors_gru_h[4, 8, 12, 16, 20]_poollast_seq23-33_n3_seed0-2"
gru,last,distractors,28,20,1,0.51953125,0,600,22.743065357208252,wbz,"wbz_20260215_125146_distractors_gru_h[4, 8, 12, 16, 20]_poollast_seq23-33_n3_seed0-2"
gru,last,distractors,28,20,2,1.0,1,600,18.60805344581604,wbz,"wbz_20260215_125146_distractors_gru_h[4, 8, 12, 16, 20]_poollast_seq23-33_n3_seed0-2"
gru,last,distractors,33,20,0,0.53125,0,600,21.28611969947815,wbz,"wbz_20260215_125146_distractors_gru_h[4, 8, 12, 16, 20]_poollast_seq23-33_n3_seed0-2"
gru,last,distractors,33,20,1,0.53125,0,600,22.71686863899231,wbz,"wbz_20260215_125146_distractors_gru_h[4, 8, 12, 16, 20]_poollast_seq23-33_n3_seed0-2"
gru,last,distractors,33,20,2,0.53125,0,600,22.415767192840576,wbz,"wbz_20260215_125146_distractors_gru_h[4, 8, 12, 16, 20]_poollast_seq23-33_n3_seed0-2"
