model,pooling,task_variant,seq_len,hidden,seed,best_test_acc,success,steps_ran,train_time_sec,student_id,file_tag
rnn,attn,distractors,1,64,0,1.0,1,300,0.4272618293762207,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,1,64,1,1.0,1,300,0.468447208404541,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,1,64,2,1.0,1,300,0.4141552448272705,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,2,64,0,1.0,1,300,0.4568774700164795,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,2,64,1,1.0,1,300,0.45147061347961426,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,2,64,2,1.0,1,300,0.45665955543518066,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,5,64,0,1.0,1,300,0.5259337425231934,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,5,64,1,1.0,1,300,0.5320727825164795,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,5,64,2,1.0,1,300,0.5206594467163086,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,10,64,0,1.0,1,300,0.6296045780181885,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,10,64,1,1.0,1,300,0.6725766658782959,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,10,64,2,1.0,1,300,0.6072695255279541,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,20,64,0,1.0,1,300,0.801433801651001,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,20,64,1,1.0,1,300,0.8930244445800781,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,20,64,2,1.0,1,300,0.9377820491790771,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,30,64,0,1.0,1,300,1.1290981769561768,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,30,64,1,1.0,1,300,1.0952682495117188,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,30,64,2,1.0,1,300,1.0903239250183105,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,40,64,0,1.0,1,300,1.255577802658081,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,40,64,1,1.0,1,300,1.3752970695495605,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,40,64,2,1.0,1,300,1.2835602760314941,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,50,64,0,1.0,1,300,1.4804883003234863,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,50,64,1,1.0,1,300,1.4566199779510498,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,50,64,2,1.0,1,300,1.5037329196929932,anon76,anon76_20260213_130539_distractors_rnn_h64_poolattn_seq1-50_n8_seed0-2
