model,pooling,task_variant,seq_len,hidden,seed,best_test_acc,success,steps_ran,train_time_sec,student_id,file_tag
rnn,attn,distractors,1,4,0,1.0,1,300,0.42829108238220215,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,1,4,1,1.0,1,300,0.421004056930542,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,1,4,2,1.0,1,300,0.40166449546813965,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,2,4,0,1.0,1,300,0.4179699420928955,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,2,4,1,1.0,1,300,0.43043947219848633,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,2,4,2,1.0,1,300,0.5195188522338867,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,5,4,0,1.0,1,300,0.5030899047851562,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,5,4,1,1.0,1,300,0.44803452491760254,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,5,4,2,1.0,1,300,0.4650452136993408,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,10,4,0,1.0,1,300,0.5439257621765137,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,10,4,1,1.0,1,300,0.5066094398498535,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,10,4,2,1.0,1,300,0.5436403751373291,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,20,4,0,1.0,1,300,0.7021665573120117,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,20,4,1,1.0,1,300,0.6755266189575195,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,20,4,2,1.0,1,300,0.6833846569061279,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,30,4,0,1.0,1,300,0.7498724460601807,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,30,4,1,1.0,1,300,0.6860058307647705,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,30,4,2,1.0,1,300,0.7283496856689453,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,40,4,0,1.0,1,300,0.829519510269165,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,40,4,1,1.0,1,300,1.2094440460205078,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,40,4,2,1.0,1,300,1.0954186916351318,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,50,4,0,1.0,1,300,1.0149569511413574,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,50,4,1,1.0,1,300,0.9245972633361816,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
rnn,attn,distractors,50,4,2,1.0,1,300,0.920008659362793,anon76,anon76_20260213_130349_distractors_rnn_h4_poolattn_seq1-50_n8_seed0-2
